"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:54:51.8814908 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8815741 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8816131 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8816309 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8817012 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8817246 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8829133 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8829389 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8829765 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8829996 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8831004 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8831159 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8842992 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8843277 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8843584 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8843866 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8844841 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8845157 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8854000 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8854651 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8854960 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8855111 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8855869 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8856055 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8863875 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8864080 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8864343 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8864468 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8864942 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8865159 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8873198 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8873323 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8873581 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8873762 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8874774 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8874895 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8883254 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8883395 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8883589 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8883729 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8884278 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8884388 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8891900 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8892050 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8892255 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8892366 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8893361 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8893585 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8900680 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8900862 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8970623 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8970877 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8971191 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8971344 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8971926 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8972048 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8979288 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8979470 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8979678 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8979797 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8980354 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8980469 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8987343 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8987474 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8987674 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8987845 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8988362 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8988475 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8999427 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8999623 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.8999851 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.8999979 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9000869 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9001649 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9019139 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9019429 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9020285 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9021329 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9027994 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9032391 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9043317 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9043501 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9044227 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9044560 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9046604 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9046742 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9053655 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9053851 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9054168 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9054371 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9055111 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9055269 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9067303 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9067540 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9067880 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9068089 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9068968 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9069167 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9080206 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9080330 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9081139 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9081338 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9081586 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9081709 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9082749 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9082873 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9090212 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read/Write"
"12:54:51.9098902 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableAPISamping","NAME NOT FOUND","Length: 12"
"12:54:51.9099527 PM","powershell.exe","6472","RegSetValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableAPISamping","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:54:51.9102964 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableAPISamping","BUFFER OVERFLOW","Length: 12"
"12:54:51.9103147 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableAPISamping","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:54:51.9103487 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableAPISamping","BUFFER OVERFLOW","Length: 12"
"12:54:51.9108220 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9108433 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
